name,date,score,market_value,market_value_norm,score_norm,performance
Cédric Zesiger,2018-08-26,5,4400000.0,0.7959183673469388,0.3333333333333333,1.129251700680272
Cédric Zesiger,2018-09-02,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2018-09-09,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2018-09-16,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2018-09-23,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2018-09-30,2,5500000.0,1.0,0.13333333333333333,1.1333333333333333
Cédric Zesiger,2018-10-07,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2018-10-14,6,5500000.0,1.0,0.4,1.4
Cédric Zesiger,2018-10-21,6,5500000.0,1.0,0.4,1.4
Cédric Zesiger,2018-10-28,9,5500000.0,1.0,0.6,1.6
Cédric Zesiger,2018-11-04,9,5500000.0,1.0,0.6,1.6
Cédric Zesiger,2018-11-11,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2018-11-18,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2018-11-25,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2018-12-02,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2018-12-09,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2018-12-16,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2018-12-23,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2018-12-30,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-01-06,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-01-13,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-01-20,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-01-27,11,5500000.0,1.0,0.7333333333333333,1.7333333333333334
Cédric Zesiger,2019-02-03,9,5500000.0,1.0,0.6,1.6
Cédric Zesiger,2019-02-10,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-02-17,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-02-24,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-03-03,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-03-10,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-03-17,1,5500000.0,1.0,0.06666666666666667,1.0666666666666667
Cédric Zesiger,2019-03-24,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2019-03-31,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2019-04-07,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-04-14,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-04-21,3,5500000.0,1.0,0.2,1.2
Cédric Zesiger,2019-04-28,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2019-05-05,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2019-05-12,8,5500000.0,1.0,0.5333333333333333,1.5333333333333332
Cédric Zesiger,2019-05-19,3,5500000.0,1.0,0.2,1.2
Cédric Zesiger,2019-05-26,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2019-06-02,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-06-09,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-06-16,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-06-23,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-06-30,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-07-07,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-07-14,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-07-21,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-07-28,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-08-04,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-08-11,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-08-18,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-08-25,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-09-01,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-09-08,5,5500000.0,1.0,0.3333333333333333,1.3333333333333333
Cédric Zesiger,2019-09-15,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-09-22,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-09-29,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-10-06,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-10-13,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-10-20,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-10-27,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-11-03,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-11-10,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-11-17,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-11-24,0,5500000.0,1.0,0.0,1.0
Cédric Zesiger,2019-12-01,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Cédric Zesiger,2019-12-08,4,5500000.0,1.0,0.26666666666666666,1.2666666666666666
Dario Marzino,2011-02-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-02-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-02-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-03-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-03-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-03-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-03-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-04-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-04-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-04-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-04-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-05-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-05-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-05-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-05-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-05-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-06-05,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-06-12,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-06-19,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-06-26,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-07-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-07-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-07-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-07-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-07-31,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-08-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-08-14,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-08-21,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-08-28,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-09-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-09-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-09-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-09-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-10-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-10-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-10-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-10-23,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-10-30,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-11-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-11-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-11-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-11-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-12-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-12-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-12-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2011-12-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-01-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-01-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-01-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-01-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-01-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-02-05,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-02-12,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-02-19,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-02-26,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-03-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-03-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-03-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-03-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-04-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-04-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-04-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-04-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-04-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-05-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-05-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-05-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-05-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-06-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-06-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-06-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-06-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-07-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-07-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-07-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-07-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-07-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-08-05,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-08-12,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-08-19,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-08-26,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-09-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-09-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-09-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-09-23,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-09-30,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-10-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-10-14,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-10-21,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-10-28,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-11-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-11-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-11-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-11-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-12-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-12-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-12-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-12-23,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2012-12-30,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-01-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-01-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-01-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-01-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-02-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-02-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-02-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-02-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-03-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-03-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-03-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-03-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-03-31,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-04-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-04-14,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-04-21,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-04-28,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-05-05,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-05-12,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-05-19,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-05-26,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-06-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-06-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-06-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-06-23,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-06-30,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-07-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-07-14,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-07-21,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-07-28,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-08-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-08-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-08-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-08-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-09-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-09-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-09-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-09-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-09-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-10-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-10-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-10-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-10-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-11-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-11-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-11-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-11-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-12-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-12-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-12-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-12-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2013-12-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-01-05,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-01-12,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-01-19,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-01-26,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-02-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-02-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-02-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-02-23,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-03-02,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-03-09,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-03-16,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-03-23,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-03-30,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-04-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-04-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-04-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-04-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-05-04,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-05-11,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-05-18,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-05-25,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-06-01,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-06-08,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-06-15,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-06-22,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-06-29,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-07-06,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-07-13,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-07-20,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-07-27,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-08-03,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-08-10,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-08-17,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-08-24,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-08-31,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-09-07,0,5500000.0,1.0,0.0,1.0
Dario Marzino,2014-09-14,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-09-21,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-09-28,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-10-05,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-10-12,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-10-19,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-10-26,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-11-02,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-11-09,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-11-16,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-11-23,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-11-30,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-12-07,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-12-14,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-12-21,0,110000.0,0.0,0.0,0.0
Dario Marzino,2014-12-28,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-01-04,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-01-11,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-01-18,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-01-25,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-02-01,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-02-08,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-02-15,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-02-22,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-03-01,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-03-08,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-03-15,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-03-22,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-03-29,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-04-05,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-04-12,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-04-19,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-04-26,0,110000.0,0.0,0.0,0.0
Dario Marzino,2015-05-03,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-05-10,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-05-17,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-05-24,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-05-31,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-06-07,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-06-14,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-06-21,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-06-28,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-07-05,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-07-12,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-07-19,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-07-26,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-08-02,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-08-09,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-08-16,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-08-23,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-08-30,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-09-06,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-09-13,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-09-20,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-09-27,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-10-04,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-10-11,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-10-18,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-10-25,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-11-01,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-11-08,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-11-15,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-11-22,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-11-29,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-12-06,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-12-13,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-12-20,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2015-12-27,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-01-03,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-01-10,7,220000.0,0.02040816326530612,0.4666666666666667,0.4870748299319728
Dario Marzino,2016-01-17,7,220000.0,0.02040816326530612,0.4666666666666667,0.4870748299319728
Dario Marzino,2016-01-24,7,220000.0,0.02040816326530612,0.4666666666666667,0.4870748299319728
Dario Marzino,2016-01-31,7,220000.0,0.02040816326530612,0.4666666666666667,0.4870748299319728
Dario Marzino,2016-02-07,7,220000.0,0.02040816326530612,0.4666666666666667,0.4870748299319728
Dario Marzino,2016-02-14,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-02-21,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-02-28,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-03-06,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-03-13,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-03-20,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-03-27,0,220000.0,0.02040816326530612,0.0,0.02040816326530612
Dario Marzino,2016-04-03,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-04-10,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-04-17,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-04-24,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-05-01,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-05-08,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-05-15,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-05-22,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-05-29,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-06-05,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-06-12,1,440000.0,0.061224489795918366,0.06666666666666667,0.12789115646258503
Dario Marzino,2016-06-19,1,440000.0,0.061224489795918366,0.06666666666666667,0.12789115646258503
Dario Marzino,2016-06-26,1,440000.0,0.061224489795918366,0.06666666666666667,0.12789115646258503
Dario Marzino,2016-07-03,4,440000.0,0.061224489795918366,0.26666666666666666,0.32789115646258504
Dario Marzino,2016-07-10,4,440000.0,0.061224489795918366,0.26666666666666666,0.32789115646258504
Dario Marzino,2016-07-17,4,440000.0,0.061224489795918366,0.26666666666666666,0.32789115646258504
Dario Marzino,2016-07-24,4,440000.0,0.061224489795918366,0.26666666666666666,0.32789115646258504
Dario Marzino,2016-07-31,3,440000.0,0.061224489795918366,0.2,0.2612244897959184
Dario Marzino,2016-08-07,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-08-14,2,440000.0,0.061224489795918366,0.13333333333333333,0.19455782312925168
Dario Marzino,2016-08-21,2,440000.0,0.061224489795918366,0.13333333333333333,0.19455782312925168
Dario Marzino,2016-08-28,2,440000.0,0.061224489795918366,0.13333333333333333,0.19455782312925168
Dario Marzino,2016-09-04,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-09-11,0,440000.0,0.061224489795918366,0.0,0.061224489795918366
Dario Marzino,2016-09-18,8,440000.0,0.061224489795918366,0.5333333333333333,0.5945578231292517
Dario Marzino,2016-09-25,3,440000.0,0.061224489795918366,0.2,0.2612244897959184
Dario Marzino,2016-10-02,7,440000.0,0.061224489795918366,0.4666666666666667,0.527891156462585
Dario Marzino,2016-10-09,7,660000.0,0.10204081632653061,0.4666666666666667,0.5687074829931973
